0,1,2
0.6487750009314677,-0.1597741681450069,0.6053452553785794
0.8426797441389962,0.5329395300766753,0.00891449041985104
0.7876501933451572,0.605422833709335,-0.6255628374867164
-0.638204540979773,-0.2734163124669595,0.29996919858442905
0.25409837868917173,0.5646325980380507,0.5142958086302647
-0.24150143855356987,-0.5600491407718877,0.8776574555185905
-0.22864106721310606,-0.12749980342857614,-0.3054587977071903
0.7673397512352369,0.41894981443045776,0.35498960009450964
-0.2003955262049386,0.7154553551254734,-0.700550596995952
0.4492739384815887,0.822029622100725,0.7247035652086615
-0.3887776136648151,0.0007514158766095402,-0.6587875285811993
-0.43597617405650135,0.2568987745975868,-0.3481868664423835
-0.8027935231057375,-0.9077037907312864,-0.7995177661988428
0.3419125462235999,0.8656034097478034,0.33115491213971904
-0.9802824335264317,0.1512941828974661,-0.93974187067898
-0.8375343757807527,0.39103620013389384,-0.9837129665298046
-0.5367224849199468,-0.6213003835539135,-0.17632842808274618
0.609041135669764,0.01728713103126811,0.7294229886921437
-0.520697213364776,-0.647916465610993,0.4114162398101773
-0.07930024605785557,-0.5178120592746174,0.6431360291963886
0.6989538246946134,0.8688250638964832,-0.9637809611502575
0.5738554517103431,-0.7101442759776768,-0.05412125500865694
0.9682218231276558,0.14661368053721313,0.7218943214166014
0.2206579850491135,0.6400011469643527,0.9158592224608975
0.6165144796146271,-0.29340595834913996,0.23234294685230084
0.8097505984523419,-0.301032401571393,0.643180240479786
-0.8479651685092802,0.2201358044693087,-0.07698439928614875
0.10437726218063736,-0.09694992733267016,-0.8810785474541889
0.9416328039794404,0.032030959085286526,0.32862361302853826
0.6451237147576274,0.5435821101223888,0.3236220334634752
-0.007981637026032384,0.9030319094266279,-0.7262678608897486
0.568548394675461,-0.36932803168536577,-0.3059713110449829
0.5041256205784439,0.816459228177439,-0.8526321822534184
0.5391164900932688,-0.509508951445256,0.3962850206096753
0.3240197848034767,0.4139520411896853,-0.19408836716824074
0.08065414779026026,0.04892925983814278,0.8252501634843585
0.7276074406738491,-0.17462359942598282,0.5455688228290234
0.7211947228925928,-0.6891043617041004,-0.7069461229560448
-0.9777002901447986,0.681069787721154,0.5072733781362502
-0.3280821546513517,-0.7029038534494365,0.9341598410011842
-0.3528130433869241,-0.38015451561078994,-0.17837634616813158
-0.030251273477853724,-0.49508709779476323,-0.3044075670691373
-0.6211745886724875,-0.6762542117664223,-0.5532203553003772
-0.39029440234760937,-0.2795221292771237,-0.5388919443896782
0.6479736434701873,0.4577857168955326,0.6527522167192872
0.26413912232315795,0.18182837540187458,-0.23464848837163044
-0.2654395597282915,0.17235069203648412,-0.9539399630455669
0.7440536488942691,-0.29052810814361263,-0.297916296918042
0.11667141771055878,-0.3779412965927931,-0.32173610304584166
0.4001017396405224,-0.8478415623100699,-0.052505467847838494
0.6613413092870468,0.32688768707260896,0.7258620306731096
0.3126582140899441,0.7930695694523424,-0.1942866310548974
0.2993837759002276,-0.14313217708493653,0.029880939815281504
-0.8609905831627174,-0.7998693009244535,0.2730073445376151
-0.8806310459889075,0.8940806024275165,0.3622324214500261
0.30924508725194766,0.7491258067407405,-0.05706210516850119
-0.08738792887565583,-0.644460485837818,-0.6569855339148991
0.1989368572694299,-0.9853322406421321,-0.21573313849779896
-0.9710492143149476,0.9191191825177885,0.6713902228074153
0.4129130506241123,-0.6882723081895268,-0.22665991163572152
-0.6057671099733732,-0.7364245831325282,0.41733826860443846
0.7915458853100374,0.6752930371532213,-0.13167589577462646
-0.15038593350860485,-0.08660557778090405,-0.09272640850159175
-0.6880366202310173,0.059214803809177985,-0.40336585479712617
-0.6637708759321141,-0.7089959432553343,-0.05674031608237495
-0.6113204116502569,-0.19563328747147057,0.04448686704963656
0.809835315217043,-0.3995229982872375,0.8186955035502896
0.14664987111835992,-0.9666805278444639,0.6736156725468978
0.5689158290134297,-0.856966732095158,-0.07242215106068572
-0.530877229454185,0.3944162171911516,0.027642317681825235
-0.2946278603802295,0.5013878868073329,0.6082568788091007
0.16740359685642736,-0.06717025377094488,0.31515159955606764
-0.9858612202135137,-0.08169445925717023,-0.9618853767594813
0.41837180155015496,0.6077644665084772,0.6343768985231957
-0.6313266435101275,0.905380895442917,0.401778535559854
0.5832342731608835,-0.43428970548558343,-0.6642719722676089
-0.06452240056762548,0.950385330703325,-0.7565654031270703
-0.6705447437921002,0.6150660234517509,-0.7319573289774259
0.8472318896235882,0.8111159195113828,0.37616477520221614
0.003966720878963992,-0.6841534741566717,0.08431997903734145
-0.8737494823223955,0.7554772413713877,-0.7888771887973287
0.29692881253554204,0.058065300701681144,-0.2965665737994614
0.5437311718420721,0.15985023604722892,0.5586004102953877
0.38723331833145735,0.4245854005866716,-0.387123026754298
-0.7130085234775905,0.3446224605880659,-0.2225885532488865
0.71856729741575,-0.48805910057129753,-0.053548107965379454
-0.9920011938661863,0.019020132387686406,-0.48146782866161897
-0.6352300313826889,-0.5331592282476871,-0.6734836222055509
0.6698880146126209,0.5852788357144401,-0.5221546696647323
-0.8474155077340699,-0.21394151208281942,0.8330819232918738
0.360052890659317,0.4915005628736857,-0.3499556956773948
-0.1233246314587948,0.487013053274447,-0.6236482936525214
-0.717350190461844,0.6436234513786883,0.40113804546133935
-0.443318151283272,0.982250350081235,0.7115107755662056
0.6799950655831863,-0.48563075594353444,-0.22509076124883332
0.702956094737784,-0.8594267269485372,0.1468149821490632
0.08869934771153365,0.68067754462194,-0.9149935789131303
0.5374741837320864,0.9723850322331957,-0.21282938479363667
-0.7963066995983457,-0.33226284695998687,-0.3753762380306158
-0.7988073475066326,-0.3870521171640835,0.03430782564903656
0.26800104062403474,-0.8217638072664804,-0.9653249160717592
-0.9610131554261172,0.6743825726215085,0.23031459389343345
0.6258392430562567,0.3240601442483808,0.9501346733878515
0.8823730567999548,-0.8541785170642808,0.3225538726454267
0.4830534829849651,-0.014903554730771429,0.5929225902314146
-0.47304008138708875,-0.9937773520368485,-0.0013139598066942426
-0.5936493317275693,0.4763278716382999,0.5136418988017404
-0.9775402925882439,-0.7063240498828036,-0.6167617164764971
-0.6114138859845497,-0.9728831262270807,-0.12955151386580654
-0.9652014787561103,-0.6377239339522676,0.07155908697878322
0.5713457946938918,-0.39244562442076036,-0.9778950678635487
-0.04823599053570704,0.6020675743134305,-0.168882942299996
0.15515697216060054,-0.5399092714043592,-0.6755679458466275
-0.9294289332790857,-0.2463496176326021,-0.2457200475287804
0.8604884392307077,0.19334428674755544,-0.35319736539069435
-0.4602570142553519,0.5865686402608983,-0.9979951148647157
0.31340992702045534,0.9510522194344269,-0.8228124761717677
-0.7413494396592728,-0.4076649013306044,0.21907926544147793
0.1074421353380508,0.9713150203102388,-0.6277533343656274
